Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OA","Annual population","68","France","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1983","1983","1000 persons","54675.371","X","International reliable sources",""
"OA","Annual population","68","France","512","Total Population - Male","3010","Population - Est. & Proj.","1983","1983","1000 persons","26659.298","X","International reliable sources",""
"OA","Annual population","68","France","513","Total Population - Female","3010","Population - Est. & Proj.","1983","1983","1000 persons","28016.072","X","International reliable sources",""
"OA","Annual population","68","France","551","Rural population","3010","Population - Est. & Proj.","1983","1983","1000 persons","14526.711","X","International reliable sources",""
"OA","Annual population","68","France","561","Urban population","3010","Population - Est. & Proj.","1983","1983","1000 persons","40291.121","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","68","France","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1984","1984","1000 persons","54965.164","X","International reliable sources",""
"OA","Annual population","68","France","512","Total Population - Male","3010","Population - Est. & Proj.","1984","1984","1000 persons","26791.703","X","International reliable sources",""
"OA","Annual population","68","France","513","Total Population - Female","3010","Population - Est. & Proj.","1984","1984","1000 persons","28173.464","X","International reliable sources",""
"OA","Annual population","68","France","551","Rural population","3010","Population - Est. & Proj.","1984","1984","1000 persons","14560.678","X","International reliable sources",""
"OA","Annual population","68","France","561","Urban population","3010","Population - Est. & Proj.","1984","1984","1000 persons","40542.065","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","68","France","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1985","1985","1000 persons","55254.848","X","International reliable sources",""
"OA","Annual population","68","France","512","Total Population - Male","3010","Population - Est. & Proj.","1985","1985","1000 persons","26924.438","X","International reliable sources",""
"OA","Annual population","68","France","513","Total Population - Female","3010","Population - Est. & Proj.","1985","1985","1000 persons","28330.4","X","International reliable sources",""
"OA","Annual population","68","France","551","Rural population","3010","Population - Est. & Proj.","1985","1985","1000 persons","14596.995","X","International reliable sources",""
"OA","Annual population","68","France","561","Urban population","3010","Population - Est. & Proj.","1985","1985","1000 persons","40800.487","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","68","France","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1986","1986","1000 persons","55545.273","X","International reliable sources",""
"OA","Annual population","68","France","512","Total Population - Male","3010","Population - Est. & Proj.","1986","1986","1000 persons","27058.042","X","International reliable sources",""
"OA","Annual population","68","France","513","Total Population - Female","3010","Population - Est. & Proj.","1986","1986","1000 persons","28487.229","X","International reliable sources",""
"OA","Annual population","68","France","551","Rural population","3010","Population - Est. & Proj.","1986","1986","1000 persons","14636.114","X","International reliable sources",""
"OA","Annual population","68","France","561","Urban population","3010","Population - Est. & Proj.","1986","1986","1000 persons","41068.38","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","68","France","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1987","1987","1000 persons","55837.627","X","International reliable sources",""
"OA","Annual population","68","France","512","Total Population - Male","3010","Population - Est. & Proj.","1987","1987","1000 persons","27193.371","X","International reliable sources",""
"OA","Annual population","68","France","513","Total Population - Female","3010","Population - Est. & Proj.","1987","1987","1000 persons","28644.251","X","International reliable sources",""
"OA","Annual population","68","France","551","Rural population","3010","Population - Est. & Proj.","1987","1987","1000 persons","14678.255","X","International reliable sources",""
"OA","Annual population","68","France","561","Urban population","3010","Population - Est. & Proj.","1987","1987","1000 persons","41346.253","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","68","France","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1988","1988","1000 persons","56126.325","X","International reliable sources",""
"OA","Annual population","68","France","512","Total Population - Male","3010","Population - Est. & Proj.","1988","1988","1000 persons","27327.364","X","International reliable sources",""
"OA","Annual population","68","France","513","Total Population - Female","3010","Population - Est. & Proj.","1988","1988","1000 persons","28798.973","X","International reliable sources",""
"OA","Annual population","68","France","551","Rural population","3010","Population - Est. & Proj.","1988","1988","1000 persons","14720.902","X","International reliable sources",""
